dtEventTime,gametype,winCamp,gametime,killcnt,deadcnt,assistcnt,gameresult,mvpcnt,losemvp,heroId,AcntCamp,teamNum,mapName,detailUrl,rampage,gameSvrId,relaySvrId,gameSeq,pvpType,multiCampRank,battleType,branchEvaluate,oldMasterMatchScore,newMasterMatchScore,battleRoyaleEvaluate,hero1TripleKillCnt,hero1UltraKillCnt,hero1RampageCnt,sixKill,sevenKill,usedTime,godLikeCnt,firstBlood,pveRateLvl,playerRank,winNum,failNum,roleJob,roleJobName,stars,desc,analyseUrl,battleDetailUrl,evaluateUrl,heroIcon,chessIds,evaluateUrlV2,mvpUrlV2,supportPro,battleTypeDesc,bgImg,userId,stickyEvaluateUrl,runawayUrl,hero1Kill6Cnt,hero1Kill7Cnt,hero1Kill8Cnt,hero1Kill9Cnt,hero1Kill10Cnt,gradeGame
1737988216,4,1,2025/1/27 22:13,5,11,10,1,0,0,183,1,3,排位赛 三排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=130916&relaySvrId=1862296337&gameseq=1737987045&pvptype=5,0,130916,1862296337,1737987045,5,1,13,0,1200,1200,0,1,0,0,0,0,1020,0,0,0,0,0,0,16,荣耀王者,16,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737987045&relaysvrentity=1862296337&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=130916&relaySvrId=1862296337&gameSeq=1737987045&pvpType=5&acntCamp=1&battleType=13,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.7
1737970592,4,1,2025/1/27 17:21,3,9,6,2,0,0,123,2,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=105149&relaySvrId=702579232&gameseq=1737969467&pvptype=5,0,105149,702579232,1737969467,5,2,15,0,1200,1200,0,0,0,0,0,0,913,0,0,0,0,0,0,16,荣耀王者,15,翻车局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737969467&relaysvrentity=702579232&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=105149&relaySvrId=702579232&gameSeq=1737969467&pvpType=5&acntCamp=2&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/dafe931fe9bec2cd47748dc2bfca7b01.png,,,,31,,,0,,,0,0,0,0,0,6.8
1737969369,4,1,2025/1/27 16:58,5,8,4,1,0,0,183,1,5,排位赛 五排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=122600&relaySvrId=1208009488&gameseq=1737968126&pvptype=5,0,122600,1208009488,1737968126,5,1,15,0,1200,1200,0,0,0,0,0,0,1065,0,0,0,0,0,0,16,荣耀王者,16,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737968126&relaysvrentity=1208009488&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=122600&relaySvrId=1208009488&gameSeq=1737968126&pvpType=5&acntCamp=1&battleType=15,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8
1737967827,4,1,2025/1/27 16:38,1,9,6,1,0,0,183,1,3,排位赛 三排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=96284&relaySvrId=-333438192&gameseq=1737966872&pvptype=5,0,96284,-333438192,1737966872,5,1,13,0,1200,1200,0,0,0,0,0,0,747,0,0,0,0,0,0,16,荣耀王者,15,躺赢局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737966872&relaysvrentity=-333438192&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=96284&relaySvrId=-333438192&gameSeq=1737966872&pvpType=5&acntCamp=1&battleType=13,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.6
1737966578,4,2,2025/1/27 16:09,3,17,14,1,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=119347&relaySvrId=-954195183&gameseq=1737965212&pvptype=5,0,119347,-954195183,1737965212,5,1,16,0,1200,1200,0,0,0,0,0,0,1201,0,0,0,0,0,0,16,荣耀王者,14,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737965212&relaysvrentity=-954195183&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=119347&relaySvrId=-954195183&gameSeq=1737965212&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.4
1737965164,4,1,2025/1/27 15:47,7,13,2,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=128862&relaySvrId=383803921&gameseq=1737963868&pvptype=5,0,128862,383803921,1737963868,5,1,16,0,1200,1200,0,0,0,0,0,0,1106,0,0,0,0,0,0,16,荣耀王者,13,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737963868&relaysvrentity=383803921&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=128862&relaySvrId=383803921&gameSeq=1737963868&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.2
1737963817,4,1,2025/1/27 15:31,1,9,4,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=102744&relaySvrId=-2132794864&gameseq=1737962938&pvptype=5,0,102744,-2132794864,1737962938,5,1,16,0,1200,1200,0,0,0,0,0,0,712,0,0,0,0,0,0,16,荣耀王者,12,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737962938&relaysvrentity=-2132794864&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=102744&relaySvrId=-2132794864&gameSeq=1737962938&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.2
1737962703,4,1,2025/1/27 15:10,6,13,8,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=128456&relaySvrId=1530946321&gameseq=1737961671&pvptype=5,0,128456,1530946321,1737961671,5,1,16,0,1200,1200,0,0,0,0,0,0,880,0,0,0,0,0,0,16,荣耀王者,11,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737961671&relaysvrentity=1530946321&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=128456&relaySvrId=1530946321&gameSeq=1737961671&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.5
1737894880,4,1,2025/1/26 20:20,3,8,5,2,0,0,194,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118192&relaySvrId=-1203739887&gameseq=1737893831&pvptype=5,0,118192,-1203739887,1737893831,5,2,16,0,1200,1200,0,0,0,0,0,0,850,0,0,0,0,0,0,16,荣耀王者,10,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737893831&relaysvrentity=-1203739887&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118192&relaySvrId=-1203739887&gameSeq=1737893831&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/150cd9c92bb84a7728f323eb6fbf76f8.png,,,,31,,,0,,,0,0,0,0,0,5.9
1737893766,4,2,2025/1/26 20:00,12,8,7,1,1,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=21303&relaySvrId=906019600&gameseq=1737892675&pvptype=5,0,21303,906019600,1737892675,5,1,16,1,1200,1200,0,0,0,0,0,0,927,0,0,0,0,0,0,16,荣耀王者,11,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737892675&relaysvrentity=906019600&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=21303&relaySvrId=906019600&gameSeq=1737892675&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate-v2/gold_warrior_1.png,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,https://camp.qq.com/battle/common/evaluateV3/gold_warrior.png,https://camp.qq.com/battle/common/mvpV3/mvp.png,31,,,0,,,0,0,0,0,0,11.9
1737820944,4,1,2025/1/25 23:49,9,12,1,2,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=97446&relaySvrId=757089056&gameseq=1737820017&pvptype=5,0,97446,757089056,1737820017,5,2,16,0,1200,1200,0,0,0,0,0,0,795,0,0,0,0,0,0,16,荣耀王者,9,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737820017&relaysvrentity=757089056&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=97446&relaySvrId=757089056&gameSeq=1737820017&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,9.3
1737819764,4,1,2025/1/25 23:29,5,12,6,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=120914&relaySvrId=637534993&gameseq=1737818786&pvptype=5,0,120914,637534993,1737818786,5,1,16,0,1200,1200,0,0,0,0,0,0,786,0,0,0,0,0,0,16,荣耀王者,10,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737818786&relaysvrentity=637534993&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=120914&relaySvrId=637534993&gameSeq=1737818786&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.4
1737818730,4,1,2025/1/25 23:12,10,10,5,1,1,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=114559&relaySvrId=-1977588975&gameseq=1737817763&pvptype=5,0,114559,-1977588975,1737817763,5,1,16,2,1200,1200,0,0,0,0,0,0,796,0,0,0,0,0,0,16,荣耀王者,9,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737817763&relaysvrentity=-1977588975&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=114559&relaySvrId=-1977588975&gameSeq=1737817763&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate-v2/silver_warrior_1.png,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,https://camp.qq.com/battle/common/evaluateV3/silver_warrior.png,https://camp.qq.com/battle/common/mvpV3/mvp.png,31,,,0,,,0,0,0,0,0,10.4
1737817658,4,2,2025/1/25 22:53,4,11,5,1,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=121029&relaySvrId=568336913&gameseq=1737816624&pvptype=5,0,121029,568336913,1737816624,5,1,16,0,1200,1200,0,0,0,0,0,0,878,0,0,0,0,0,0,16,荣耀王者,8,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737816624&relaysvrentity=568336913&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=121029&relaySvrId=568336913&gameSeq=1737816624&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6
1737808520,4,2,2025/1/25 20:13,7,16,5,2,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=105905&relaySvrId=1795220240&gameseq=1737807035&pvptype=5,0,105905,1795220240,1737807035,5,2,16,0,1200,1200,0,0,0,0,0,0,1330,0,0,0,0,0,0,16,荣耀王者,7,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737807035&relaysvrentity=1795220240&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=105905&relaySvrId=1795220240&gameSeq=1737807035&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.1
1737806918,4,1,2025/1/25 19:55,6,12,3,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=119322&relaySvrId=1430266641&gameseq=1737805944&pvptype=5,0,119322,1430266641,1737805944,5,1,16,0,1200,1200,0,0,0,0,0,0,817,0,0,0,0,0,0,16,荣耀王者,8,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737805944&relaysvrentity=1430266641&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=119322&relaySvrId=1430266641&gameSeq=1737805944&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.9
1737797815,4,1,2025/1/25 17:22,7,11,3,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=96023&relaySvrId=-2044706032&gameseq=1737796762&pvptype=5,0,96023,-2044706032,1737796762,5,1,16,0,1200,1200,0,1,0,0,0,0,882,0,0,0,0,0,0,16,荣耀王者,7,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737796762&relaysvrentity=-2044706032&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=96023&relaySvrId=-2044706032&gameSeq=1737796762&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8.4
1737796694,4,2,2025/1/25 17:01,4,11,11,1,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=95675&relaySvrId=-1830804960&gameseq=1737795501&pvptype=5,0,95675,-1830804960,1737795501,5,1,16,0,1200,1200,0,0,0,0,0,0,975,0,0,0,0,0,0,16,荣耀王者,6,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737795501&relaysvrentity=-1830804960&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=95675&relaySvrId=-1830804960&gameSeq=1737795501&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.6
1737795434,4,1,2025/1/25 16:42,2,10,8,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118523&relaySvrId=1411408657&gameseq=1737794412&pvptype=5,0,118523,1411408657,1737794412,5,1,16,0,1200,1200,0,0,0,0,0,0,878,0,0,0,0,0,0,16,荣耀王者,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737794412&relaysvrentity=1411408657&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118523&relaySvrId=1411408657&gameSeq=1737794412&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.6
1737794098,4,2,2025/1/25 16:15,3,15,10,1,0,0,183,2,2,排位赛 双排,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=117991&relaySvrId=1512088336&gameseq=1737792752&pvptype=5,0,117991,1512088336,1737792752,5,1,12,0,1200,1200,0,0,0,0,0,0,1139,0,0,0,0,0,0,16,荣耀王者,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737792752&relaysvrentity=1512088336&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=117991&relaySvrId=1512088336&gameSeq=1737792752&pvpType=5&acntCamp=2&battleType=12,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,5.8
1737792551,4,2,2025/1/25 15:58,4,12,3,2,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=118644&relaySvrId=-1612701167&gameseq=1737791769&pvptype=5,0,118644,-1612701167,1737791769,5,2,16,0,1200,1200,0,0,0,0,0,0,626,0,0,0,0,0,0,16,荣耀王者,3,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737791769&relaysvrentity=-1612701167&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=118644&relaySvrId=-1612701167&gameSeq=1737791769&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,7.7
1737724342,4,1,2025/1/24 21:01,0,12,3,2,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=95097&relaySvrId=-1226776048&gameseq=1737723527&pvptype=5,0,95097,-1226776048,1737723527,5,2,16,0,1200,1200,0,0,0,0,0,0,644,0,0,0,0,0,0,16,荣耀王者,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737723527&relaysvrentity=-1226776048&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=95097&relaySvrId=-1226776048&gameSeq=1737723527&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,4.3
1737713056,4,1,2025/1/24 17:32,5,23,11,2,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=92297&relaySvrId=455099152&gameseq=1737710982&pvptype=5,0,92297,455099152,1737710982,5,2,16,0,1200,1200,0,0,0,0,0,0,1925,0,0,0,0,0,0,16,荣耀王者,6,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737710982&relaysvrentity=455099152&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=92297&relaySvrId=455099152&gameSeq=1737710982&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6
1737710789,4,1,2025/1/24 17:14,2,5,9,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=113148&relaySvrId=1407214097&gameseq=1737709938&pvptype=5,0,113148,1407214097,1737709938,5,1,16,0,1200,1200,0,0,0,0,0,0,706,0,0,0,0,0,0,16,荣耀王者,7,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737709938&relaysvrentity=1407214097&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=113148&relaySvrId=1407214097&gameSeq=1737709938&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,6.9
1737709857,4,2,2025/1/24 16:58,6,8,6,1,0,0,183,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=113297&relaySvrId=587227921&gameseq=1737708957&pvptype=5,0,113297,587227921,1737708957,5,1,16,0,1200,1200,0,0,0,0,0,0,750,0,0,0,0,0,0,16,荣耀王者,6,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737708957&relaysvrentity=587227921&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=113297&relaySvrId=587227921&gameSeq=1737708957&pvpType=5&acntCamp=2&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8.2
1737708892,4,1,2025/1/24 16:43,5,4,6,1,0,0,183,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=101593&relaySvrId=1327530768&gameseq=1737708052&pvptype=5,0,101593,1327530768,1737708052,5,1,16,0,1200,1200,0,0,0,0,0,0,691,0,0,0,0,0,0,16,荣耀王者,5,,https://camp.qq.com/h5/webdist/team-analyzev2.html?sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&gameseq=1737708052&relaysvrentity=1327530768&playerid=1140354248&roleName=elo！躺赢&uniqueRoleId=126973517&roleId=1140354248,smobagamehelper://hippy?modulename=battledetail&toServerId=1086&toAreaId=1&toAppRoleId=126973517&toGameRoleId=1140354248&gameSvrId=101593&relaySvrId=1327530768&gameSeq=1737708052&pvpType=5&acntCamp=1&battleType=16,,https://game-1255653016.file.myqcloud.com/manage/custom_wzry_skin_128x128/38ef965b650a7d05b792662d16c02e5b.png,,,,31,,,0,,,0,0,0,0,0,8.2
